,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,業種別商業販売額,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,      Commercial sales value by type of business ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,　　　　　 （単位：10億円）,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(billion yen),,
,  商  業  計,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,　,,　参 考 ,  参 考 １,　参 考 ２,,
,, 卸 売 業 計,,,,,,,,,,,,,,,,, 小 売 業 計,,,,,,,,,,(医薬品化粧品小売業、その他小売業の計),(自動車小売業､機械器具小売業、燃料小売業、、医薬品化粧品小売業、その他小売業の計),(燃料小売業、医薬品化粧品小売業、その他小売業の計),   Year,
,,,  各種商品, 繊  維  品,衣服･身の回り品,農畜産物･水産物,食料･飲料,  建築材料,  化学製品,鉱物･金属材料,機 械 器 具 卸 売 業,,　,　,　,家具･建具･じゅう器,医薬品･化粧品,  その他の,,  各種商品,織物･衣服･身の回り品,  飲食料品,  自 動 車,  機械器具,  燃    料,医薬品・化粧品,  そ の 他,　無 店 舗,,,,   and,
 　年  月,　,　,  卸 売 業, 卸  売  業,  卸 売 業,  卸 売 業,  卸 売 業,  卸 売 業,  卸 売 業,  卸 売 業,　,産業機械器具卸売業,自動車卸売業,電気機械器具卸売業,その他の機械器具卸売業,  卸 売 業,  卸 売 業,  卸 売 業,　,  小 売 業,  小 売 業,  小 売 業,  小 売 業,  小 売 業,  小 売 業,  小 売 業,  小 売 業,  小 売 業,,,,  Month,
,Total,Wholesale,"General
Merchandise","
Textiles","Apparel
  1992年1月,"50,788 ","39,407 ","5,294 ",990 ,"1,583 ","4,227 ","3,290 ","2,625 ","1,820 ","4,685 ","9,275 ",…,…,…,…,739 ,"1,370 ","3,509 ","11,381 ","1,717 ","1,304 ","3,136 ","1,176 ",534 ,…,…,…,…,…,"5,222 ","3,512 ",1月.,1992
　　　　 2,"52,724 ","41,864 ","5,287 ","1,015 ","1,757 ","4,340 ","3,596 ","2,927 ","1,911 ","4,777 ","10,351 ",…,…,…,…,847 ,"1,467 ","3,589 ","10,860 ","1,447 ","1,059 ","3,242 ","1,392 ",518 ,…,…,…,…,…,"5,112 ","3,201 ",2月.,
         3,"73,182 ","60,385 ","17,061 ","1,235 ","2,033 ","4,883 ","3,983 ","3,186 ","2,071 ","5,318 ","13,754 ",…,…,…,…,"1,035 ","1,705 ","4,120 ","12,797 ","1,819 ","1,335 ","3,509 ","1,866 ",588 ,…,…,…,…,…,"6,135 ","3,681 ",3月.,
  　     4,"55,846 ","43,344 ","4,186 ",995 ,"2,143 ","4,937 ","4,115 ","2,841 ","2,041 ","4,527 ","10,799 ",…,…,…,…,990 ,"1,754 ","4,015 ","12,503 ","1,692 ","1,327 ","3,586 ","1,567 ",619 ,…,…,…,…,…,"5,897 ","3,711 ",4月.,
  　     5,"52,843 ","40,901 ","4,951 ",976 ,"1,820 ","4,787 ","4,011 ","2,739 ","1,893 ","4,274 ","9,389 ",…,…,…,…,879 ,"1,637 ","3,544 ","11,942 ","1,685 ","1,213 ","3,638 ","1,338 ",535 ,…,…,…,…,…,"5,407 ","3,534 ",May,
  　     6,"56,358 ","44,389 ","6,280 ","1,026 ","1,731 ","4,812 ","4,267 ","2,858 ","2,010 ","4,494 ","10,491 ",…,…,…,…,862 ,"1,764 ","3,795 ","11,969 ","1,646 ","1,203 ","3,556 ","1,564 ",598 ,…,…,…,…,…,"5,565 ","3,403 ",6月.,
  　     7,"56,653 ","43,551 ","5,417 ","1,046 ","1,675 ","4,799 ","4,678 ","2,887 ","2,015 ","4,606 ","10,041 ",…,…,…,…,868 ,"1,756 ","3,763 ","13,102 ","2,078 ","1,295 ","3,749 ","1,635 ",749 ,…,…,…,…,…,"5,980 ","3,597 ",7月.,
  　     8,"52,432 ","40,981 ","5,509 ",907 ,"1,839 ","4,635 ","4,144 ","2,583 ","1,785 ","4,310 ","9,453 ",…,…,…,…,763 ,"1,597 ","3,456 ","11,451 ","1,543 ",991 ,"3,735 ","1,201 ",616 ,…,…,…,…,…,"5,182 ","3,365 ",8月.,
  　     9,"66,423 ","55,066 ","15,672 ","1,189 ","2,192 ","4,775 ","3,993 ","2,941 ","2,020 ","4,596 ","11,204 ",…,…,…,…,901 ,"1,685 ","3,897 ","11,357 ","1,485 ","1,087 ","3,481 ","1,429 ",542 ,…,…,…,…,…,"5,304 ","3,333 ",9月.,
  　    10,"54,831 ","42,957 ","4,258 ","1,000 ","2,372 ","5,045 ","4,049 ","2,922 ","2,005 ","4,555 ","9,956 ",…,…,…,…,929 ,"1,764 ","4,101 ","11,874 ","1,727 ","1,315 ","3,544 ","1,373 ",521 ,…,…,…,…,…,"5,287 ","3,393 ",10月.,
  　    11,"54,252 ","42,517 ","4,959 ",948 ,"2,028 ","4,675 ","4,026 ","2,978 ","1,960 ","4,428 ","9,827 ",…,…,…,…,927 ,"1,700 ","4,061 ","11,735 ","1,715 ","1,254 ","3,416 ","1,343 ",568 ,…,…,…,…,…,"5,350 ","3,438 ",11月.,
      　12,"61,703 ","46,504 ","6,113 ",885 ,"2,196 ","5,792 ","5,228 ","2,971 ","1,891 ","4,597 ","9,758 ",…,…,…,…,949 ,"2,022 ","4,102 ","15,199 ","2,612 ","1,576 ","4,483 ","1,370 ",801 ,…,…,…,…,…,"6,527 ","4,356 ",12月.,
  1993年1月,"47,172 ","36,094 ","5,032 ",771 ,"1,433 ","3,965 ","3,205 ","2,389 ","1,697 ","4,080 ","8,190 ",…,…,…,…,674 ,"1,416 ","3,241 ","11,078 ","1,692 ","1,232 ","3,233 ","1,072 ",507 ,…,…,…,…,…,"4,921 ","3,341 ",1月.,1993
　　　　 2,"49,901 ","39,331 ","5,419 ",826 ,"1,676 ","4,050 ","3,415 ","2,718 ","1,830 ","4,222 ","9,324 ",…,…,…,…,772 ,"1,530 ","3,550 ","10,570 ","1,395 ","1,022 ","3,205 ","1,269 ",460 ,…,…,…,…,…,"4,949 ","3,220 ",2月.,
         3,"71,148 ","58,425 ","16,730 ","1,029 ","2,007 ","4,701 ","3,936 ","3,109 ","2,065 ","4,888 ","13,020 ",…,…,…,…,976 ,"1,758 ","4,206 ","12,723 ","1,707 ","1,263 ","3,566 ","1,869 ",538 ,…,…,…,…,…,"6,187 ","3,781 ",3月.,
  　     4,"53,673 ","41,457 ","4,008 ",847 ,"2,004 ","4,673 ","4,150 ","2,760 ","1,927 ","4,243 ","9,964 ",…,…,…,…,921 ,"1,865 ","4,096 ","12,216 ","1,646 ","1,228 ","3,558 ","1,502 ",558 ,…,…,…,…,…,"5,784 ","3,724 ",4月.,
  　     5,"49,693 ","38,083 ","4,548 ",826 ,"1,653 ","4,361 ","3,873 ","2,496 ","1,738 ","3,959 ","8,675 ",…,…,…,…,761 ,"1,648 ","3,546 ","11,610 ","1,643 ","1,214 ","3,590 ","1,224 ",504 ,…,…,…,…,…,"5,163 ","3,435 ",May,
  　     6,"52,732 ","41,040 ","5,575 ",831 ,"1,612 ","4,590 ","4,177 ","2,624 ","1,848 ","3,994 ","9,544 ",…,…,…,…,787 ,"1,770 ","3,689 ","11,692 ","1,582 ","1,134 ","3,510 ","1,368 ",545 ,…,…,…,…,…,"5,466 ","3,554 ",6月.,
  　     7,"53,691 ","40,986 ","5,251 ",819 ,"1,514 ","4,837 ","4,471 ","2,693 ","1,867 ","4,018 ","9,152 ",…,…,…,…,820 ,"1,811 ","3,733 ","12,705 ","1,987 ","1,248 ","3,734 ","1,563 ",643 ,…,…,…,…,…,"5,736 ","3,530 ",7月.,
  　     8,"50,071 ","38,796 ","5,212 ",732 ,"1,626 ","4,922 ","3,895 ","2,518 ","1,691 ","3,877 ","8,394 ",…,…,…,…,728 ,"1,713 ","3,488 ","11,275 ","1,499 ",978 ,"3,739 ","1,165 ",515 ,…,…,…,…,…,"5,059 ","3,379 ",8月.,
  　     9,"63,458 ","52,175 ","14,671 ",959 ,"1,950 ","4,885 ","3,852 ","2,839 ","1,836 ","4,184 ","10,553 ",…,…,…,…,827 ,"1,769 ","3,849 ","11,282 ","1,448 ","1,066 ","3,511 ","1,422 ",482 ,…,…,…,…,…,"5,256 ","3,352 ",9月.,
  　    10,"51,682 ","39,903 ","4,036 ",834 ,"2,053 ","4,984 ","3,873 ","2,852 ","1,814 ","4,046 ","8,918 ",…,…,…,…,832 ,"1,761 ","3,898 ","11,779 ","1,691 ","1,281 ","3,542 ","1,366 ",492 ,…,…,…,…,…,"5,264 ","3,406 ",10月.,
  　    11,"52,294 ","40,678 ","4,897 ",827 ,"1,898 ","4,673 ","3,979 ","2,969 ","1,812 ","4,064 ","8,985 ",…,…,…,…,847 ,"1,823 ","3,905 ","11,616 ","1,628 ","1,239 ","3,382 ","1,374 ",525 ,…,…,…,…,…,"5,367 ","3,469 ",11月.,
      　12,"59,470 ","44,687 ","5,784 ",783 ,"2,046 ","6,026 ","5,190 ","2,885 ","1,769 ","4,222 ","8,970 ",…,…,…,…,887 ,"2,097 ","4,028 ","14,783 ","2,534 ","1,518 ","4,416 ","1,355 ",759 ,…,…,…,…,…,"6,315 ","4,201 ",12月.,
  1994年1月,"46,109 ","34,885 ","5,049 ",696 ,"1,396 ","4,187 ","3,080 ","2,385 ","1,597 ","3,679 ","7,474 ",…,…,…,…,649 ,"1,456 ","3,237 ","11,224 ","1,682 ","1,234 ","3,263 ","1,095 ",497 ,…,…,…,…,…,"5,045 ","3,453 ",1月.,1994
　　　　 2,"47,876 ","37,391 ","5,219 ",722 ,"1,613 ","4,277 ","3,274 ","2,604 ","1,704 ","3,739 ","8,579 ",…,…,…,…,726 ,"1,527 ","3,407 ","10,485 ","1,380 ",983 ,"3,253 ","1,298 ",438 ,…,…,…,…,…,"4,869 ","3,133 ",2月.,
         3,"69,440 ","56,706 ","16,651 ",889 ,"1,864 ","4,925 ","3,947 ","3,029 ","1,978 ","4,403 ","12,175 ",…,…,…,…,957 ,"1,752 ","4,134 ","12,735 ","1,688 ","1,213 ","3,595 ","1,903 ",565 ,…,…,…,…,…,"6,239 ","3,770 ",3月.,
  　     4,"51,980 ","39,918 ","3,810 ",746 ,"1,898 ","4,628 ","4,119 ","2,708 ","1,851 ","3,870 ","9,492 ",…,…,…,…,902 ,"1,895 ","3,998 ","12,062 ","1,627 ","1,214 ","3,507 ","1,471 ",546 ,…,…,…,…,…,"5,713 ","3,696 ",4月.,
  　     5,"48,684 ","37,054 ","4,854 ",723 ,"1,570 ","4,316 ","3,638 ","2,465 ","1,708 ","3,483 ","8,387 ",…,…,…,…,743 ,"1,659 ","3,508 ","11,630 ","1,622 ","1,163 ","3,564 ","1,297 ",488 ,…,…,…,…,…,"5,280 ","3,496 ",May,
  　     6,"52,334 ","40,584 ","5,729 ",750 ,"1,552 ","4,294 ","4,064 ","2,694 ","1,857 ","3,696 ","9,728 ",…,…,…,…,756 ,"1,784 ","3,680 ","11,750 ","1,604 ","1,131 ","3,515 ","1,476 ",541 ,…,…,…,…,…,"5,500 ","3,483 ",6月.,
  　     7,"53,546 ","40,408 ","5,147 ",746 ,"1,493 ","4,436 ","4,432 ","2,721 ","1,854 ","3,792 ","9,927 ",…,…,…,…,785 ,"1,756 ","3,321 ","13,137 ","2,145 ","1,277 ","3,692 ","1,611 ",758 ,…,…,…,…,…,"6,024 ","3,655 ",7月.,
  　     8,"50,363 ","38,735 ","5,270 ",680 ,"1,609 ","4,664 ","4,084 ","2,582 ","1,774 ","3,702 ","8,778 ",…,…,…,…,726 ,"1,682 ","3,183 ","11,628 ","1,543 ",991 ,"3,772 ","1,256 ",568 ,…,…,…,…,…,"5,321 ","3,496 ",8月.,
  　     9,"62,466 ","51,049 ","14,061 ",837 ,"1,949 ","4,776 ","3,918 ","2,776 ","1,901 ","4,007 ","10,706 ",…,…,…,…,807 ,"1,757 ","3,553 ","11,417 ","1,485 ","1,043 ","3,496 ","1,522 ",494 ,…,…,…,…,…,"5,393 ","3,376 ",9月.,
  　    10,"51,264 ","39,402 ","4,132 ",745 ,"2,081 ","4,950 ","3,789 ","2,786 ","1,894 ","3,858 ","9,154 ",…,…,…,…,799 ,"1,670 ","3,544 ","11,862 ","1,717 ","1,218 ","3,577 ","1,416 ",499 ,…,…,…,…,…,"5,350 ","3,435 ",10月.,
  　    11,"53,120 ","41,263 ","4,873 ",744 ,"1,943 ","4,816 ","3,910 ","2,871 ","1,937 ","4,079 ","9,803 ",…,…,…,…,826 ,"1,733 ","3,727 ","11,856 ","1,704 ","1,241 ","3,436 ","1,454 ",532 ,…,…,…,…,…,"5,475 ","3,488 ",11月.,
      　12,"59,513 ","44,457 ","5,593 ",713 ,"2,002 ","5,786 ","4,966 ","2,838 ","1,898 ","4,197 ","9,581 ",…,…,…,…,862 ,"2,038 ","3,985 ","15,056 ","2,622 ","1,443 ","4,507 ","1,440 ",767 ,…,…,…,…,…,"6,484 ","4,277 ",12月.,
  1995年1月,"45,020 ","33,806 ","4,777 ",601 ,"1,330 ","3,915 ","3,045 ","2,326 ","1,606 ","3,659 ","7,552 ",…,…,…,…,612 ,"1,490 ","2,895 ","11,215 ","1,706 ","1,179 ","3,247 ","1,143 ",520 ,…,…,…,…,…,"5,082 ","3,420 ",1月.,1995
　　　　 2,"47,831 ","37,170 ","5,113 ",663 ,"1,523 ","4,066 ","3,284 ","2,601 ","1,788 ","3,957 ","8,733 ",…,…,…,…,710 ,"1,515 ","3,217 ","10,661 ","1,422 ",965 ,"3,146 ","1,399 ",464 ,…,…,…,…,…,"5,128 ","3,266 ",2月.,
         3,"68,840 ","55,994 ","16,146 ",799 ,"1,850 ","4,645 ","3,837 ","2,890 ","1,969 ","4,608 ","12,471 ",…,…,…,…,951 ,"1,796 ","4,032 ","12,846 ","1,728 ","1,171 ","3,545 ","2,031 ",572 ,…,…,…,…,…,"6,403 ","3,800 ",3月.,
  　     4,"51,179 ","39,086 ","3,942 ",656 ,"1,789 ","4,463 ","3,877 ","2,591 ","1,786 ","3,929 ","9,714 ",…,…,…,…,843 ,"1,785 ","3,710 ","12,093 ","1,672 ","1,158 ","3,448 ","1,495 ",582 ,…,…,…,…,…,"5,815 ","3,738 ",4月.,
  　     5,"48,612 ","36,944 ","4,591 ",647 ,"1,613 ","4,384 ","3,657 ","2,429 ","1,640 ","3,683 ","8,642 ",…,…,…,…,718 ,"1,642 ","3,297 ","11,668 ","1,647 ","1,133 ","3,510 ","1,342 ",532 ,…,…,…,…,…,"5,378 ","3,504 ",May,
  　     6,"51,382 ","39,580 ","5,161 ",668 ,"1,568 ","4,353 ","3,894 ","2,690 ","1,751 ","3,756 ","9,879 ",…,…,…,…,724 ,"1,711 ","3,424 ","11,802 ","1,638 ","1,091 ","3,503 ","1,512 ",566 ,…,…,…,…,…,"5,570 ","3,491 ",6月.,
  　     7,"51,844 ","38,941 ","4,693 ",650 ,"1,441 ","4,382 ","4,133 ","2,590 ","1,725 ","3,478 ","10,015 ",…,…,…,…,729 ,"1,675 ","3,429 ","12,903 ","2,098 ","1,208 ","3,603 ","1,628 ",746 ,…,…,…,…,…,"5,994 ","3,619 ",7月.,
  　     8,"49,189 ","37,642 ","5,049 ",609 ,"1,528 ","4,363 ","4,061 ","2,467 ","1,638 ","3,500 ","8,805 ",…,…,…,…,674 ,"1,663 ","3,284 ","11,546 ","1,553 ",970 ,"3,722 ","1,258 ",597 ,…,…,…,…,…,"5,302 ","3,448 ",8月.,
  　     9,"60,835 ","49,374 ","13,574 ",756 ,"1,915 ","4,356 ","3,847 ","2,732 ","1,771 ","3,691 ","10,715 ",…,…,…,…,774 ,"1,702 ","3,542 ","11,461 ","1,505 ","1,031 ","3,459 ","1,574 ",514 ,…,…,…,…,…,"5,466 ","3,377 ",9月.,
  　    10,"50,061 ","38,284 ","4,065 ",662 ,"2,059 ","4,565 ","3,805 ","2,609 ","1,755 ","3,542 ","9,141 ",…,…,…,…,777 ,"1,669 ","3,635 ","11,778 ","1,682 ","1,187 ","3,478 ","1,519 ",508 ,…,…,…,…,…,"5,431 ","3,404 ",10月.,
  　    11,"51,890 ","40,032 ","4,772 ",670 ,"1,941 ","4,398 ","3,887 ","2,785 ","1,791 ","3,666 ","9,852 ",…,…,…,…,797 ,"1,713 ","3,760 ","11,858 ","1,712 ","1,226 ","3,351 ","1,554 ",571 ,…,…,…,…,…,"5,569 ","3,443 ",11月.,
      　12,"57,940 ","42,961 ","5,207 ",643 ,"1,950 ","5,420 ","4,868 ","2,812 ","1,756 ","3,827 ","9,605 ",…,…,…,…,821 ,"2,012 ","4,041 ","14,980 ","2,558 ","1,386 ","4,445 ","1,529 ",806 ,…,…,…,…,…,"6,592 ","4,257 ",12月.,
  1996年1月,"44,996 ","33,618 ","4,648 ",576 ,"1,344 ","3,725 ","3,029 ","2,327 ","1,508 ","3,515 ","7,987 ",…,…,…,…,595 ,"1,384 ","2,980 ","11,378 ","1,733 ","1,153 ","3,335 ","1,217 ",547 ,…,…,…,…,…,"5,157 ","3,392 ",1月.,1996
　　　　 2,"48,344 ","37,290 ","5,215 ",625 ,"1,497 ","3,912 ","3,294 ","2,602 ","1,655 ","3,763 ","9,312 ",…,…,…,…,690 ,"1,468 ","3,259 ","11,053 ","1,431 ",974 ,"3,283 ","1,575 ",517 ,…,…,…,…,…,"5,365 ","3,274 ",2月.,
         3,"66,048 ","53,054 ","14,173 ",752 ,"1,789 ","4,492 ","3,668 ","2,957 ","1,804 ","4,265 ","12,638 ",…,…,…,…,907 ,"1,621 ","3,988 ","12,995 ","1,768 ","1,176 ","3,598 ","1,971 ",625 ,…,…,…,…,…,"6,453 ","3,857 ",3月.,
  　     4,"50,740 ","38,526 ","3,813 ",585 ,"1,811 ","4,651 ","3,911 ","2,633 ","1,705 ","3,765 ","9,182 ",…,…,…,…,834 ,"1,865 ","3,771 ","12,213 ","1,656 ","1,129 ","3,513 ","1,519 ",605 ,…,…,…,…,…,"5,915 ","3,790 ",4月.,
  　     5,"48,372 ","36,594 ","4,256 ",596 ,"1,543 ","4,338 ","3,823 ","2,513 ","1,642 ","3,466 ","8,732 ",…,…,…,…,709 ,"1,668 ","3,308 ","11,778 ","1,640 ","1,109 ","3,526 ","1,365 ",582 ,…,…,…,…,…,"5,504 ","3,556 ",May,
  　     6,"49,016 ","37,178 ","4,680 ",591 ,"1,433 ","4,178 ","3,947 ","2,552 ","1,642 ","3,448 ","9,168 ",…,…,…,…,678 ,"1,660 ","3,202 ","11,837 ","1,670 ","1,062 ","3,465 ","1,544 ",656 ,…,…,…,…,…,"5,641 ","3,441 ",6月.,
  　     7,"50,904 ","38,099 ","4,487 ",621 ,"1,298 ","4,247 ","4,267 ","2,669 ","1,749 ","3,514 ","9,474 ",…,…,…,…,714 ,"1,761 ","3,297 ","12,805 ","2,006 ","1,170 ","3,595 ","1,651 ",822 ,…,…,…,…,…,"6,034 ","3,561 ",7月.,
  　     8,"47,217 ","35,761 ","4,529 ",578 ,"1,401 ","4,129 ","3,948 ","2,479 ","1,575 ","3,323 ","8,404 ",…,…,…,…,633 ,"1,647 ","3,114 ","11,456 ","1,525 ",939 ,"3,670 ","1,280 ",628 ,…,…,…,…,…,"5,321 ","3,413 ",8月.,
  　     9,"58,903 ","47,394 ","12,529 ",722 ,"1,725 ","4,228 ","3,757 ","2,787 ","1,697 ","3,778 ","10,420 ",…,…,…,…,738 ,"1,626 ","3,386 ","11,510 ","1,500 ","1,011 ","3,412 ","1,607 ",580 ,…,…,…,…,…,"5,586 ","3,399 ",9月.,
  　    10,"50,584 ","38,569 ","3,853 ",633 ,"1,810 ","4,544 ","3,799 ","2,881 ","1,738 ","3,647 ","9,581 ",…,…,…,…,745 ,"1,717 ","3,620 ","12,015 ","1,706 ","1,155 ","3,509 ","1,603 ",571 ,…,…,…,…,…,"5,645 ","3,471 ",10月.,
  　    11,"51,664 ","39,464 ","4,428 ",601 ,"1,641 ","4,450 ","3,865 ","2,911 ","1,706 ","3,720 ","10,090 ",…,…,…,…,773 ,"1,667 ","3,612 ","12,200 ","1,722 ","1,169 ","3,472 ","1,695 ",603 ,…,…,…,…,…,"5,837 ","3,539 ",11月.,
      　12,"58,067 ","43,003 ","5,400 ",595 ,"1,676 ","5,460 ","4,796 ","2,769 ","1,665 ","3,885 ","10,095 ",…,…,…,…,807 ,"1,976 ","3,879 ","15,064 ","2,525 ","1,334 ","4,442 ","1,579 ",853 ,…,…,…,…,…,"6,763 ","4,330 ",12月.,
  1997年1月,"46,121 ","34,507 ","4,737 ",561 ,"1,178 ","3,779 ","3,153 ","2,284 ","1,515 ","3,649 ","8,663 ",…,…,…,…,590 ,"1,403 ","2,995 ","11,614 ","1,745 ","1,127 ","3,297 ","1,315 ",593 ,…,…,…,…,…,"5,445 ","3,538 ",1月.,1997
　　　　 2,"48,388 ","37,127 ","4,986 ",593 ,"1,376 ","3,748 ","3,339 ","2,615 ","1,603 ","3,706 ","9,738 ",…,…,…,…,713 ,"1,466 ","3,244 ","11,261 ","1,425 ",952 ,"3,276 ","1,676 ",551 ,…,…,…,…,…,"5,608 ","3,382 ",2月.,
         3,"70,083 ","55,472 ","13,755 ",777 ,"1,775 ","4,374 ","4,022 ","3,249 ","1,867 ","4,488 ","14,065 ",…,…,…,…,"1,013 ","1,789 ","4,298 ","14,611 ","2,071 ","1,297 ","3,685 ","2,386 ",864 ,…,…,…,…,…,"7,558 ","4,309 ",3月.,
  　     4,"48,654 ","36,901 ","3,808 ",599 ,"1,660 ","4,178 ","3,763 ","2,395 ","1,629 ","3,615 ","9,222 ",…,…,…,…,785 ,"1,719 ","3,528 ","11,753 ","1,524 ","1,064 ","3,447 ","1,343 ",567 ,…,…,…,…,…,"5,718 ","3,807 ",4月.,
  　     5,"47,956 ","36,337 ","4,569 ",596 ,"1,513 ","4,101 ","3,777 ","2,386 ","1,565 ","3,504 ","8,707 ",…,…,…,…,662 ,"1,602 ","3,357 ","11,619 ","1,603 ","1,077 ","3,555 ","1,218 ",533 ,…,…,…,…,…,"5,384 ","3,634 ",May,
  　     6,"49,036 ","37,451 ","4,749 ",592 ,"1,386 ","3,993 ","3,859 ","2,494 ","1,608 ","3,505 ","9,616 ",…,…,…,…,659 ,"1,643 ","3,347 ","11,586 ","1,611 ","1,029 ","3,436 ","1,419 ",568 ,…,…,…,…,…,"5,510 ","3,523 ",6月.,
  　     7,"50,372 ","37,852 ","4,692 ",588 ,"1,305 ","4,031 ","4,062 ","2,473 ","1,672 ","3,564 ","9,770 ","2,522 ","2,594 ","3,802 ",853 ,674 ,"1,698 ","3,324 ","12,520 ","1,946 ","1,099 ","3,568 ","1,529 ",666 ,"1,001 ",…,…,…,"2,711 ","5,907 ","3,712 ",7月.,
  　     8,"46,840 ","35,459 ","4,644 ",531 ,"1,320 ","4,000 ","3,835 ","2,344 ","1,488 ","3,362 ","8,640 ","2,350 ","2,084 ","3,399 ",808 ,604 ,"1,541 ","3,149 ","11,381 ","1,536 ",874 ,"3,585 ","1,137 ",582 ,"1,027 ",…,…,…,"2,639 ","5,386 ","3,666 ",8月.,
  　     9,"58,552 ","47,345 ","11,928 ",619 ,"1,734 ","4,141 ","3,828 ","2,621 ","1,696 ","3,713 ","11,128 ","2,863 ","2,708 ","4,565 ",993 ,728 ,"1,632 ","3,575 ","11,208 ","1,472 ",983 ,"3,297 ","1,475 ",550 ,933 ,…,…,…,"2,499 ","5,456 ","3,432 ",9月.,
  　    10,"49,825 ","37,975 ","4,028 ",609 ,"1,709 ","4,313 ","3,627 ","2,533 ","1,734 ","3,714 ","9,780 ","2,481 ","2,611 ","3,790 ",897 ,704 ,"1,637 ","3,586 ","11,850 ","1,664 ","1,144 ","3,486 ","1,390 ",526 ,979 ,…,…,…,"2,661 ","5,557 ","3,640 ",10月.,
  　    11,"48,428 ","36,853 ","4,333 ",563 ,"1,473 ","3,876 ","3,470 ","2,548 ","1,616 ","3,575 ","9,729 ","2,598 ","2,602 ","3,617 ",911 ,709 ,"1,534 ","3,428 ","11,574 ","1,662 ","1,125 ","3,304 ","1,396 ",568 ,986 ,…,…,…,"2,534 ","5,484 ","3,520 ",11月.,
      　12,"55,439 ","41,115 ","5,264 ",555 ,"1,547 ","5,154 ","4,428 ","2,464 ","1,633 ","3,715 ","10,042 ","2,557 ","2,368 ","4,140 ",978 ,733 ,"1,930 ","3,648 ","14,324 ","2,351 ","1,319 ","4,305 ","1,314 ",778 ,"1,087 ",…,…,…,"3,170 ","6,349 ","4,257 ",12月.,
  1998年1月,"44,066 ","32,855 ","4,516 ",508 ,"1,157 ","3,582 ","2,931 ","1,995 ","1,495 ","3,496 ","8,362 ","2,235 ","2,163 ","3,130 ",833 ,530 ,"1,296 ","2,985 ","11,211 ","1,696 ","1,104 ","3,220 ","1,138 ",569 ,"1,036 ",…,…,…,"2,448 ","5,191 ","3,485 ",1月.,1998
　　　　 2,"45,306 ","34,882 ","4,948 ",524 ,"1,264 ","3,453 ","3,020 ","2,156 ","1,564 ","3,360 ","9,459 ","2,511 ","2,395 ","3,574 ",979 ,623 ,"1,429 ","3,082 ","10,424 ","1,339 ",860 ,"3,149 ","1,363 ",523 ,911 ,…,…,…,"2,279 ","5,075 ","3,190 ",2月.,
         3,"63,233 ","50,715 ","13,186 ",618 ,"1,575 ","4,097 ","3,649 ","2,515 ","1,845 ","3,664 ","13,351 ","3,451 ","2,972 ","5,629 ","1,299 ",842 ,"1,646 ","3,727 ","12,518 ","1,705 ","1,161 ","3,467 ","1,843 ",677 ,938 ,…,…,…,"2,727 ","6,185 ","3,665 ",3月.,
  　     4,"52,251 ","40,005 ","3,474 ",575 ,"1,791 ","4,217 ","4,123 ","2,313 ","1,998 ","3,738 ","11,000 ","2,816 ","2,512 ","4,582 ","1,091 ",829 ,"1,921 ","4,024 ","12,247 ","1,587 ","1,168 ","3,578 ","1,404 ",673 ,928 ,…,…,…,"2,908 ","5,913 ","3,836 ",4月.,
  　     5,"50,101 ","38,174 ","4,161 ",550 ,"1,557 ","4,177 ","3,961 ","2,278 ","1,858 ","3,547 ","10,101 ","2,466 ","2,245 ","4,353 ","1,036 ",680 ,"1,785 ","3,519 ","11,927 ","1,575 ","1,120 ","3,675 ","1,261 ",649 ,875 ,…,…,…,"2,771 ","5,557 ","3,647 ",May,
  　     6,"52,177 ","40,461 ","4,731 ",606 ,"1,467 ","4,115 ","4,176 ","2,418 ","2,001 ","3,675 ","11,091 ","2,621 ","2,495 ","4,836 ","1,139 ",683 ,"1,861 ","3,637 ","11,716 ","1,512 ","1,021 ","3,641 ","1,436 ",644 ,844 ,…,…,…,"2,618 ","5,542 ","3,462 ",6月.,
  　     7,"53,875 ","41,229 ","4,665 ",588 ,"1,407 ","4,180 ","4,516 ","2,371 ","2,045 ","3,766 ","11,445 ","2,585 ","2,659 ","5,063 ","1,137 ",666 ,"1,927 ","3,655 ","12,646 ","1,845 ","1,174 ","3,701 ","1,529 ",784 ,884 ,…,…,…,"2,730 ","5,927 ","3,614 ",7月.,
  　     8,"49,145 ","37,699 ","4,404 ",537 ,"1,460 ","4,101 ","4,188 ","2,336 ","1,845 ","3,647 ","9,613 ","2,157 ","1,967 ","4,377 ","1,112 ",604 ,"1,721 ","3,243 ","11,447 ","1,439 ",891 ,"3,773 ","1,154 ",685 ,908 ,…,…,…,"2,596 ","5,344 ","3,505 ",8月.,
  　     9,"60,425 ","49,113 ","10,773 ",613 ,"1,780 ","4,181 ","4,208 ","2,667 ","2,111 ","3,957 ","12,689 ","2,816 ","2,733 ","5,844 ","1,296 ",686 ,"1,854 ","3,595 ","11,313 ","1,368 ",955 ,"3,489 ","1,482 ",620 ,851 ,…,…,…,"2,547 ","5,500 ","3,398 ",9月.,
